col,miss_ratio,miss_rate_patho,miss_rate_benign,delta,phi,abs_phi,p_value,note
AL_165,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_141,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_144,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_145,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_147,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_148,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_150,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_151,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_153,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_154,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_156,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_157,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_159,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_160,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_121,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_123,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_168,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_120,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_99,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_181,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_180,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_178,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_177,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_175,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_174,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_172,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_171,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_169,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_163,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_166,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_100,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_118,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_102,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_103,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_105,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_106,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_108,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_109,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_111,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_112,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_114,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_115,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_117,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_162,0.4930058000682361,0.5388552815262913,0.3670076726342711,0.17184760889202016,0.15202735852652072,0.15202735852652072,1.2824357164537872e-16,ok
AL_7,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_8,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_15,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_13,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_12,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_11,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_10,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_9,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
AL_14,0.3903104742408734,0.432759422987436,0.27365728900255754,0.1591021339848785,0.14425215190332116,0.14425215190332116,4.2485464900683515e-15,ok
EK_2,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
CAT_4,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
CAT_3,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
EK_4,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
EK_5,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
EK_6,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
EK_7,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
EK_8,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
EK_1,0.12248379392698738,0.10051186598417869,0.18286445012787725,-0.08235258414369856,-0.11110052452269156,0.11110052452269156,1.6299664600776357e-09,ok
AA_2,0.11941316956670078,0.09771986970684039,0.17902813299232737,-0.08130826328548697,-0.11089915693621999,0.11089915693621999,1.7446773379174867e-09,ok
AA_1,0.1187308085977482,0.09771986970684039,0.17647058823529413,-0.07875071852845374,-0.10767733151777797,0.10767733151777797,5.095502061947697e-09,ok
AL_186,0.3135448652337086,0.33876221498371334,0.2442455242966752,0.09451669068703814,0.09010696203673127,0.09010696203673127,1.0283432980044252e-06,ok
EK_9,0.20709655407710678,0.1898557468590042,0.2544757033248082,-0.06461995646580398,-0.07053031735460194,0.07053031735460194,0.00013261481000724138,ok
EK_3,0.45377004435346296,0.473708701721731,0.3989769820971867,0.07473171962454433,0.06639036764238086,0.06639036764238086,0.0003222497729497918,ok
AL_58,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_66,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_61,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_62,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_63,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_64,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_65,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_68,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_67,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_57,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_69,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_70,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_71,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_72,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_73,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_60,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_59,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_39,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_49,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_56,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_55,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_54,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_53,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_52,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_51,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_50,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_48,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_40,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_74,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_46,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_45,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_44,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_43,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_42,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_41,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
AL_47,0.48345274650290004,0.5011633317822243,0.43478260869565216,0.06638072308657211,0.058751059160256025,0.058751059160256025,0.0014621203915128062,ok
