col,miss_ratio,miss_rate_patho,miss_rate_benign,delta,phi,abs_phi,p_value,note
AL_329,0.13513513513513514,0.16666666666666666,0.0,0.16666666666666666,0.19094065395649326,0.19094065395649326,0.04470480091887292,ok
AL_330,0.13513513513513514,0.16666666666666666,0.0,0.16666666666666666,0.19094065395649326,0.19094065395649326,0.04470480091887292,ok
AL_331,0.13513513513513514,0.16666666666666666,0.0,0.16666666666666666,0.19094065395649326,0.19094065395649326,0.04470480091887292,ok
AL_333,0.13513513513513514,0.16666666666666666,0.0,0.16666666666666666,0.19094065395649326,0.19094065395649326,0.04470480091887292,ok
AL_334,0.13513513513513514,0.16666666666666666,0.0,0.16666666666666666,0.19094065395649326,0.19094065395649326,0.04470480091887292,ok
AL_295,0.13513513513513514,0.16666666666666666,0.0,0.16666666666666666,0.19094065395649326,0.19094065395649326,0.04470480091887292,ok
AL_8,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_7,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_14,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_10,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_11,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_12,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_13,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_15,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
AL_9,0.15315315315315314,0.12222222222222222,0.2857142857142857,-0.16349206349206347,-0.17780304318152285,0.17780304318152285,0.06190563784839421,ok
CAT_1,0.14414414414414414,0.12222222222222222,0.23809523809523808,-0.11587301587301586,-0.12920859938637386,0.12920859938637386,0.1765160882292153,ok
AL_26,0.14414414414414414,0.12222222222222222,0.23809523809523808,-0.11587301587301586,-0.12920859938637386,0.12920859938637386,0.1765160882292153,ok
AL_186,0.06306306306306306,0.07777777777777778,0.0,0.07777777777777778,0.1253201029569005,0.1253201029569005,0.19000772946780314,ok
AL_61,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_60,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_65,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_67,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_64,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_39,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_40,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_41,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_42,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_43,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_45,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_46,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_48,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_49,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_50,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_63,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_52,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_53,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_54,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_55,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_56,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_57,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_58,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_59,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_51,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_66,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_72,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_68,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_69,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_70,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_71,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_73,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_74,0.2972972972972973,0.2777777777777778,0.38095238095238093,-0.10317460317460314,-0.08840960251159272,0.08840960251159272,0.3561545257337722,ok
AL_183,0.4954954954954955,0.5111111111111111,0.42857142857142855,0.08253968253968252,0.0646574150692592,0.0646574150692592,0.5001823861097447,ok
AL_184,0.4954954954954955,0.5111111111111111,0.42857142857142855,0.08253968253968252,0.0646574150692592,0.0646574150692592,0.5001823861097447,ok
AL_77,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_79,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_98,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
CAT_2,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_76,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_75,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_82,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_81,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_78,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_83,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_91,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_97,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_96,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_84,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_94,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_93,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_92,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_95,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_90,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_89,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_88,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_87,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_86,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_85,0.3333333333333333,0.32222222222222224,0.38095238095238093,-0.05873015873015869,-0.048795003647426644,0.048795003647426644,0.6110530412278228,ok
AL_168,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_181,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_180,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_178,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_175,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_174,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_172,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_171,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_169,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_177,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_166,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_133,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_118,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_120,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_121,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_123,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_124,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_126,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_127,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_129,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_132,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_135,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_115,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_136,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_138,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_139,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_141,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_142,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_144,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_145,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_147,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_165,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_117,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_130,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_114,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_99,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_163,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_148,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_162,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_160,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_159,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_157,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_156,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_153,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_151,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_150,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_154,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_100,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_102,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_103,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_105,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_106,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_108,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_109,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_111,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_112,0.1981981981981982,0.18888888888888888,0.23809523809523808,-0.0492063492063492,-0.0483443474739452,0.0483443474739452,0.6143538959860083,ok
AL_287,0.3783783783783784,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.04486515850484707,0.04486515850484707,0.6400931698814535,ok
AL_286,0.3783783783783784,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.04486515850484707,0.04486515850484707,0.6400931698814535,ok
AL_289,0.3783783783783784,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.04486515850484707,0.04486515850484707,0.6400931698814535,ok
AL_275,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_274,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_270,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_273,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_271,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_268,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_278,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_277,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_294,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_279,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_281,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_282,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_283,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_285,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_290,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_291,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_293,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_265,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_266,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_258,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_264,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_205,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_223,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_222,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_221,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_219,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_218,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_213,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_211,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_210,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_209,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
AL_207,0.36936936936936937,0.37777777777777777,0.3333333333333333,0.04444444444444445,0.03606678538669726,0.03606678538669726,0.7070596344338724,ok
